-118.612520  42.069401  402.539683
-118.584786  41.495268  401.904762
-115.977813  42.047319  419.682540
-115.977813  41.473186  417.460317
-115.118067  41.429022  413.333333
-114.216719  41.451104  411.111111
-113.370840  42.025237  409.523810
-113.343106  41.451104  411.746032
-112.455626  42.025237  410.476190
-112.511094  41.495268  410.476190
-118.612520  40.711356  402.222222
-113.370840  40.755521  413.968254
-118.640254  39.375394  419.682540
-118.612520  38.635647  414.285714
-118.612520  37.929022  410.158730
-118.168780  38.326498  411.746032
-118.168780  37.586751  412.698413
-118.557052  37.211356  414.285714
-113.370840  40.015773  411.746032
-112.511094  39.971609  412.380952
-112.483360  40.755521  412.698413
-112.899366  40.335962  412.063492
-112.899366  41.042587  412.063492
-112.899366  41.804416  409.841270
-113.662044  41.804416  410.476190
-113.856181  40.976341  413.333333
-114.688193  41.086751  410.793651
-115.589540  41.694006  417.142857
-116.407686  41.064669  414.920635
-116.851426  41.406940  417.460317
-113.883914  38.260252  417.777778
-113.856181  37.608833  417.460317
-119.070127  41.164038  402.539683
-117.752773  37.951104  411.111111
-117.350634  38.304416  410.158730
-116.962361  38.613565  409.206349
-116.407686  38.304416  411.111111
-116.823693  37.951104  411.111111
-116.906894  37.321767  417.142857
-116.352219  36.924290  414.603175
-116.934628  36.537855  408.888889
-115.950079  37.255521  417.142857
-115.950079  37.829653  417.460317
-115.950079  38.657729  412.380952
-115.534073  38.304416  411.111111
-114.604992  38.304416  417.142857
-115.118067  38.017350  411.746032
-115.589540  37.652997  414.603175
-115.201268  37.211356  410.158730
-114.688193  37.608833  413.650794
-115.118067  36.515773  401.587302
-115.450872  36.968454  408.571429
-114.604992  36.968454  406.666667
-114.272187  36.449527  406.666667
-114.216719  37.100946  410.158730
-114.216719  38.039432  417.777778
-114.216719  38.657729  415.238095
-113.370840  38.679811  417.142857
-113.398574  39.331230  414.603175
-112.982567  39.662461  411.428571
-112.899366  38.944795  417.142857
-112.455626  39.397476  413.968254
-112.927100  38.304416  413.968254
-113.343106  37.951104  413.333333
-112.511094  37.929022  414.603175
-112.982567  37.542587  411.746032
-113.426307  37.277603  411.111111
-112.483360  37.299685  413.968254
-112.871632  36.946372  411.111111
